tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees,AltitudeMeters
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44198045,-122.2512681,98.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44216556,-122.2515216,99.69
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44234616,-122.2517816,100.96
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44251823,-122.2520463,102.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44268277,-122.2523191,103.39
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44283974,-122.2525999,104.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44299122,-122.2528869,105.55
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44313475,-122.2531822,106.79
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44327067,-122.2534838,107.98
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44339763,-122.2537882,109.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44351674,-122.2540974,110.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44362679,-122.2544133,111.67
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44372963,-122.254734,112.84
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44382436,-122.2550597,114.03
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44391109,-122.2553896,115.28
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44398988,-122.2557236,116.46
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44405935,-122.2560587,117.61
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44411875,-122.2563912,118.77
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44416911,-122.2567223,119.79
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44421132,-122.2570511,120.77
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44424381,-122.2573798,121.83
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44426741,-122.2577052,122.65
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44428236,-122.2580285,123.35
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44428887,-122.2583485,124
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44428816,-122.2586627,124.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44427993,-122.2589718,125.08
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44426441,-122.2592759,125.55
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44424372,-122.2595768,125.87
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44422083,-122.2598768,126.15
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44419669,-122.2601815,126.39
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44417226,-122.2604934,126.53
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44414767,-122.2608057,126.68
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44412176,-122.2611164,126.84
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44409684,-122.2614268,127.01
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44407362,-122.2617367,127.24
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44405036,-122.2620463,127.4
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44402633,-122.2623551,127.54
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44400174,-122.2626626,127.69
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44397692,-122.2629689,127.76
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44395206,-122.2632743,127.92
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44392802,-122.2635783,128.04
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44390608,-122.2638797,128.14
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44388873,-122.2641793,128.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44387639,-122.264479,128.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44387092,-122.2647818,128.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44387252,-122.265091,128.16
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44388181,-122.2654009,128.04
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44389732,-122.2657104,127.89
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44391852,-122.2660218,127.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44394667,-122.2663358,127.43
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44398555,-122.266651,126.71
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44402914,-122.2669714,126.49
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44408014,-122.2672912,126.14
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44413895,-122.2676101,125.73
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44420583,-122.2679281,125.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44428044,-122.2682459,124.88
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44436292,-122.2685629,124.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44445375,-122.2688772,124.04
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44455146,-122.2691875,123.57
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44465607,-122.2694937,123.05
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44476741,-122.2697967,122.63
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44488611,-122.2700961,122.23
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44501086,-122.2703924,121.84
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44514365,-122.2706846,121.43
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4452846,-122.2709713,121.15
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44543277,-122.2712524,120.98
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44558554,-122.2715288,120.9
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44574366,-122.2717995,120.87
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44590815,-122.2720632,121
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44607816,-122.2723197,121.29
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44625172,-122.2725687,121.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44642594,-122.2728133,121.99
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44659719,-122.2730577,122.41
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44676771,-122.2733021,122.86
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44693855,-122.2735483,123.43
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44710983,-122.2737966,124.02
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44728257,-122.2740455,124.68
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44745636,-122.2742951,125.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44763035,-122.2745464,126.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4478061,-122.2747983,127.18
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44798312,-122.275052,128.07
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44816211,-122.2753066,129.03
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44834344,-122.2755618,129.93
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44852689,-122.2758168,130.61
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44870898,-122.2760742,131.52
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44888985,-122.2763349,132.44
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44907004,-122.2765983,133.37
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44925079,-122.2768636,133.98
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44943147,-122.2771321,134.79
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44960988,-122.2773994,135.45
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44978725,-122.277667,135.95
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.44996523,-122.2779365,136.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45014388,-122.2782084,136.95
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45032291,-122.2784802,137.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45050169,-122.2787509,137.85
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45068157,-122.2790223,138.17
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45086125,-122.279294,138.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45103979,-122.2795632,138.39
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45121653,-122.2798319,138.41
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45139181,-122.2801002,138.42
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45156694,-122.2803676,138.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45174178,-122.2806345,138.24
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45191669,-122.2809014,138.08
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45209204,-122.2811679,137.82
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45226802,-122.2814341,137.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45244359,-122.2817019,137.11
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45261965,-122.2819704,136.66
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45279611,-122.2822391,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45297167,-122.282509,135.85
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45314903,-122.2827806,135.26
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45332806,-122.2830544,134.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45350908,-122.2833297,133.88
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45369235,-122.2836058,133.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45387753,-122.2838834,132.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45406305,-122.2841638,131.76
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45424745,-122.2844445,131.06
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45443164,-122.2847238,130.31
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45461603,-122.2850024,129.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45479871,-122.2852805,128.76
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45498055,-122.2855589,128.01
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45516248,-122.2858371,127.29
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45534524,-122.2861164,126.6
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45552794,-122.286396,125.86
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45570965,-122.2866754,125.06
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45589357,-122.2869528,124.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45608157,-122.2872257,123.67
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45627731,-122.2874917,123.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45648166,-122.2877493,122.88
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45669432,-122.2879976,122.72
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4569145,-122.2882367,122.68
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45714177,-122.2884653,122.76
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45737411,-122.288686,123.03
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45761226,-122.2888954,123.44
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45785562,-122.2890929,123.96
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45810429,-122.2892769,124.62
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45835663,-122.2894512,125.26
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4586132,-122.2896129,125.92
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45887313,-122.2897625,126.58
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45913648,-122.2898991,127.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45940222,-122.290023,127.73
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45966695,-122.2901349,128.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.45993098,-122.2902373,128.89
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46019467,-122.2903279,129.48
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46045963,-122.2904052,130.18
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46072623,-122.2904687,130.84
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46099446,-122.2905192,131.35
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46126362,-122.2905582,132.06
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46153373,-122.2905872,132.75
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46180545,-122.2906076,133.37
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46207987,-122.2906205,134.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46235583,-122.2906315,134.96
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46263233,-122.2906417,135.56
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46290611,-122.2906494,136.14
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46317856,-122.2906576,136.77
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4634499,-122.2906667,137.45
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46371978,-122.2906778,138.23
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46398598,-122.2906871,138.94
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46425205,-122.2906977,139.41
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46451881,-122.290713,139.83
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46478253,-122.2907337,140.26
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46504334,-122.2907623,140.64
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46530141,-122.290797,141
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46555614,-122.2908389,141.31
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46580646,-122.2908877,141.57
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46605196,-122.290938,141.91
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46629216,-122.2909876,142.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46652436,-122.2910411,142.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46674707,-122.2910979,142.89
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46695784,-122.2911574,142.87
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46715683,-122.2912193,142.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46734415,-122.2912821,142.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46752116,-122.2913457,141.84
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4676867,-122.2914071,141.37
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46784257,-122.2914722,140.51
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46798873,-122.2915412,139.66
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46812649,-122.2916048,138.81
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46825482,-122.2916587,137.94
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4683745,-122.2917047,137.15
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4684824,-122.291746,136.61
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46857008,-122.2917821,136.3
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46863446,-122.291813,136.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46867446,-122.2918369,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46869465,-122.2918502,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870123,-122.2918547,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4687014,-122.2918548,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870145,-122.2918548,136.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870145,-122.2918548,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870148,-122.2918548,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870153,-122.2918549,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870149,-122.291855,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870153,-122.2918549,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870149,-122.2918549,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870156,-122.2918549,136.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870156,-122.2918549,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870152,-122.2918549,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870156,-122.2918549,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870155,-122.2918549,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870155,-122.2918549,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870155,-122.291855,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870156,-122.291855,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870164,-122.291855,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870165,-122.291855,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870162,-122.2918549,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870167,-122.291855,136.21
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870174,-122.2918551,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870173,-122.2918551,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870146,-122.2918546,136.18
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870151,-122.2918547,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870152,-122.2918547,136.19
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46870666,-122.2918584,136.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46872958,-122.2918783,136.22
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.4687621,-122.2919216,136.27
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46878396,-122.2919943,136.56
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46877902,-122.2920902,137.25
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46874057,-122.2921871,137.07
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46866857,-122.2922739,136.11
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46857284,-122.2923721,139.51
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46846705,-122.2924947,143.16
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46839357,-122.292613,138.44
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46832679,-122.2927188,134.54
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46824256,-122.2928393,133.35
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46815254,-122.2929563,133.8
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46807297,-122.293057,133.01
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46800943,-122.2931525,132.23
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46796903,-122.2932499,131.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46796179,-122.2933585,130.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46799512,-122.2934631,130.28
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46806056,-122.2935574,130.71
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46814763,-122.2936567,130.79
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46824669,-122.293768,130.95
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46835202,-122.2938845,131.36
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46845751,-122.2940015,131.95
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46856126,-122.2941112,132.61
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46866465,-122.2942046,133.28
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46876816,-122.2942639,134
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46887221,-122.2942869,134.73
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46897667,-122.294276,135.7
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46908106,-122.2942288,136.57
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46917272,-122.2941461,137.31
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46924629,-122.2940309,138.16
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46929211,-122.2938894,139.01
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46930263,-122.2937345,139.73
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46927564,-122.2935815,140.52
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46921275,-122.2934431,141.32
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46912294,-122.2933185,142.03
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46901646,-122.2931982,142.55
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46889908,-122.2930739,143
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46877054,-122.2929466,143.28
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46863195,-122.2928159,143.24
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46848101,-122.2926825,143.11
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46831564,-122.2925495,142.93
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46813527,-122.2924191,142.71
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46794445,-122.2922951,142.5
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46774383,-122.2921714,142.34
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46753585,-122.2920468,142.17
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46732198,-122.2919186,141.85
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46710064,-122.2917912,141.69
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46686804,-122.2916714,141.46
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46662357,-122.2915661,141.18
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46637236,-122.2914741,140.86
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46611709,-122.2913923,140.56
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46585724,-122.2913164,140.25
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46559435,-122.2912469,139.95
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46532759,-122.2911845,139.65
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46505736,-122.2911289,139.29
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46478342,-122.2910834,139.04
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46450829,-122.2910486,138.59
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46423319,-122.2910235,138.2
2021-07-19-20-49-us-ca-mtv-a/pixel5,1.62673E+12,37.46395742,-122.291006,137.83
